Name,Date,Prev_close,Close,Per_diff
SMLISUZU,04-05-2020 00:00,390.05,372.9,-4.396872196
SMLISUZU,01-06-2020 00:00,372.9,385.5,3.378921963
SMLISUZU,01-07-2020 00:00,385.5,392.95,1.932555123
SMLISUZU,03-08-2020 00:00,392.95,416.4,5.967680366
SMLISUZU,01-09-2020 00:00,416.4,396.75,-4.719020173
SMLISUZU,01-10-2020 00:00,396.75,373.15,-5.948330183
SMLISUZU,02-11-2020 00:00,373.15,427.2,14.48479164
SMLISUZU,01-12-2020 00:00,427.2,482.55,12.95646067
SMLISUZU,01-01-2021 00:00,482.55,487.9,1.1086934
SMLISUZU,01-02-2021 00:00,487.9,480.9,-1.43472023
SMLISUZU,01-03-2021 00:00,480.9,452.45,-5.91599085
SMLISUZU,01-04-2021 00:00,452.45,452.4,-0.011050945
SMLISUZU,03-05-2021 00:00,452.4,450.95,-0.320512821
SMLISUZU,01-06-2021 00:00,450.95,462.75,2.616698082
SMLISUZU,01-07-2021 00:00,462.75,583.45,26.08319827
SMLISUZU,02-08-2021 00:00,583.45,571,-2.133858942
SMLISUZU,01-09-2021 00:00,571,563.5,-1.313485114
SMLISUZU,01-10-2021 00:00,563.5,702.2,24.61401952
SMLISUZU,01-11-2021 00:00,702.2,642.45,-8.508971803
SMLISUZU,01-12-2021 00:00,642.45,635.8,-1.035100008
SMLISUZU,03-01-2022 00:00,635.8,642.4,1.038062284
SMLISUZU,01-02-2022 00:00,642.4,627.05,-2.389476961
SMLT,25-11-2021 00:00,94.85,103.75,9.38323669
SMLT,01-12-2021 00:00,103.75,116.95,12.72289157
SMLT,03-01-2022 00:00,116.95,110.7,-5.344164173
SMLT,01-02-2022 00:00,110.7,121.2,9.485094851
SMSLIFE,01-01-2020 00:00,263.15,273.05,3.762112863
SMSLIFE,01-02-2020 00:00,273.05,229.7,-15.87621315
SMSLIFE,02-03-2020 00:00,229.7,178.75,-22.18110579
SMSLIFE,01-04-2020 00:00,178.75,275.95,54.37762238
SMSLIFE,04-05-2020 00:00,275.95,257.8,-6.577278492
SMSLIFE,01-06-2020 00:00,257.8,298.95,15.96198604
SMSLIFE,01-07-2020 00:00,298.95,336.1,12.42682723
SMSLIFE,03-08-2020 00:00,336.1,448.9,33.56144005
SMSLIFE,01-09-2020 00:00,448.9,624.4,39.09556694
SMSLIFE,01-10-2020 00:00,624.4,586.45,-6.077834721
SMSLIFE,02-11-2020 00:00,586.45,585.25,-0.204621025
SMSLIFE,01-12-2020 00:00,585.25,655.75,12.04613413
SMSLIFE,01-01-2021 00:00,655.75,562.2,-14.26610751
SMSLIFE,01-02-2021 00:00,562.2,531.6,-5.442902882
SMSLIFE,01-03-2021 00:00,531.6,491.85,-7.477426637
SMSLIFE,01-04-2021 00:00,491.85,592.85,20.53471587
SMSLIFE,03-05-2021 00:00,592.85,600.4,1.273509319
SMSLIFE,01-06-2021 00:00,600.4,764.25,27.29013991
SMSLIFE,01-07-2021 00:00,764.25,706.05,-7.615309127
SMSLIFE,02-08-2021 00:00,706.05,729.4,3.307131223
SMSLIFE,01-09-2021 00:00,729.4,749.25,2.721414862
SMSLIFE,01-10-2021 00:00,749.25,874.05,16.65665666
SMSLIFE,01-11-2021 00:00,874.05,879.15,0.583490647
SMSLIFE,01-12-2021 00:00,879.15,731.45,-16.80031849
SMSLIFE,03-01-2022 00:00,731.45,726.4,-0.690409461
SMSLIFE,01-02-2022 00:00,726.4,715.85,-1.452367841
SKMEGGPROD,01-01-2020 00:00,36.95,32.9,-10.96075778
SKMEGGPROD,01-02-2020 00:00,32.9,26.15,-20.51671733
SKMEGGPROD,02-03-2020 00:00,26.15,31,18.54684512
SKMEGGPROD,01-04-2020 00:00,31,33.05,6.612903226
SKMEGGPROD,04-05-2020 00:00,33.05,34.5,4.387291982
SKMEGGPROD,01-06-2020 00:00,34.5,31.6,-8.405797101
SKMEGGPROD,01-07-2020 00:00,31.6,35.5,12.34177215
SKMEGGPROD,03-08-2020 00:00,35.5,46.25,30.28169014
SKMEGGPROD,01-09-2020 00:00,46.25,36.65,-20.75675676
SKMEGGPROD,01-10-2020 00:00,36.65,40.65,10.91405184
SKMEGGPROD,02-11-2020 00:00,40.65,49.7,22.26322263
SKMEGGPROD,01-12-2020 00:00,49.7,58.5,17.70623742
SKMEGGPROD,01-01-2021 00:00,58.5,54,-7.692307692
SKMEGGPROD,01-02-2021 00:00,54,50.55,-6.388888889
SKMEGGPROD,01-03-2021 00:00,50.55,46.75,-7.517309594
SKMEGGPROD,01-04-2021 00:00,46.75,52.85,13.04812834
SKMEGGPROD,03-05-2021 00:00,52.85,65.3,23.55723746
SKMEGGPROD,01-06-2021 00:00,65.3,88.7,35.83460949
SKMEGGPROD,01-07-2021 00:00,88.7,85.35,-3.776775648
SKMEGGPROD,02-08-2021 00:00,85.35,83.65,-1.991798477
SKMEGGPROD,01-09-2021 00:00,83.65,81.5,-2.570233114
SKMEGGPROD,01-10-2021 00:00,81.5,77.45,-4.969325153
SKMEGGPROD,01-11-2021 00:00,77.45,67.25,-13.16978696
SKMEGGPROD,01-12-2021 00:00,67.25,73.7,9.591078067
SKMEGGPROD,03-01-2022 00:00,73.7,77.25,4.816824966
SKMEGGPROD,01-02-2022 00:00,77.25,72.3,-6.40776699
SMARTLINK,01-01-2020 00:00,84.25,82.85,-1.661721068
SMARTLINK,01-02-2020 00:00,82.85,74.65,-9.897404949
SMARTLINK,02-03-2020 00:00,74.65,62.35,-16.47689216
SMARTLINK,01-04-2020 00:00,62.35,67.3,7.939053729
SMARTLINK,04-05-2020 00:00,67.3,62.25,-7.50371471
SMARTLINK,01-06-2020 00:00,62.25,69.7,11.96787149
SMARTLINK,01-07-2020 00:00,69.7,67.05,-3.802008608
SMARTLINK,03-08-2020 00:00,67.05,70.7,5.443698732
SMARTLINK,01-09-2020 00:00,70.7,70.75,0.070721358
SMARTLINK,01-10-2020 00:00,70.75,70.65,-0.141342756
SMARTLINK,02-11-2020 00:00,70.65,72.55,2.689313517
SMARTLINK,01-12-2020 00:00,72.55,92.45,27.42935906
SMARTLINK,02-02-2021 00:00,87.45,90.5,3.487707261
SMARTLINK,01-03-2021 00:00,90.5,83.7,-7.513812155
SMARTLINK,01-04-2021 00:00,83.7,85,1.553166069
SMARTLINK,03-05-2021 00:00,85,93.6,10.11764706
SMARTLINK,01-06-2021 00:00,93.6,113.1,20.83333333
SMARTLINK,01-07-2021 00:00,113.1,123.6,9.283819629
SMARTLINK,02-08-2021 00:00,123.6,103.25,-16.46440129
SMARTLINK,01-09-2021 00:00,103.25,118.1,14.38256659
SMARTLINK,01-10-2021 00:00,118.1,113.3,-4.064352244
SMARTLINK,01-11-2021 00:00,113.3,102.2,-9.796999117
SMARTLINK,01-12-2021 00:00,102.2,230.75,125.7827789
SMARTLINK,03-01-2022 00:00,230.75,167.1,-27.58396533
SMARTLINK,01-02-2022 00:00,167.1,150.7,-9.814482346
SMCGLOBAL,10-03-2021 00:00,89,68.85,-22.64044944
SMCGLOBAL,01-04-2021 00:00,68.85,68.65,-0.290486565
SMCGLOBAL,03-05-2021 00:00,68.65,69,0.509832484
SMCGLOBAL,01-06-2021 00:00,69,77.15,11.8115942
SMCGLOBAL,01-07-2021 00:00,77.15,90.35,17.1095269
SMCGLOBAL,02-08-2021 00:00,90.35,76.15,-15.71665744
SMCGLOBAL,01-09-2021 00:00,76.15,76.35,0.262639527
SMCGLOBAL,01-10-2021 00:00,76.35,72.45,-5.10805501
SMCGLOBAL,01-11-2021 00:00,72.45,72.3,-0.207039337
SMCGLOBAL,01-12-2021 00:00,72.3,76.1,5.255878285
SMCGLOBAL,03-01-2022 00:00,76.1,84.45,10.97240473
SMCGLOBAL,01-02-2022 00:00,84.45,80.05,-5.210183541
SMSPHARMA,01-01-2020 00:00,40.65,43.15,6.150061501
SMSPHARMA,01-02-2020 00:00,43.15,35.7,-17.26535342
SMSPHARMA,02-03-2020 00:00,35.7,26.9,-24.64985994
SMSPHARMA,01-04-2020 00:00,26.9,43.6,62.08178439
SMSPHARMA,04-05-2020 00:00,43.6,40.35,-7.45412844
SMSPHARMA,01-06-2020 00:00,40.35,62.25,54.27509294
SMSPHARMA,01-07-2020 00:00,62.25,75.15,20.72289157
SMSPHARMA,03-08-2020 00:00,75.15,83.85,11.57684631
SMSPHARMA,01-09-2020 00:00,83.85,88.5,5.545617174
SMSPHARMA,01-10-2020 00:00,88.5,83,-6.214689266
SMSPHARMA,02-11-2020 00:00,83,88.35,6.445783133
SMSPHARMA,01-12-2020 00:00,88.35,118.15,33.729485
SMSPHARMA,01-01-2021 00:00,118.15,115.45,-2.285230639
SMSPHARMA,01-02-2021 00:00,115.45,131.45,13.85881334
SMSPHARMA,01-03-2021 00:00,131.45,124.25,-5.47736782
SMSPHARMA,01-04-2021 00:00,124.25,150.3,20.96579477
SMSPHARMA,03-05-2021 00:00,150.3,166.45,10.74517631
SMSPHARMA,01-06-2021 00:00,166.45,173.1,3.995193752
SMSPHARMA,01-07-2021 00:00,173.1,174.9,1.039861352
SMSPHARMA,02-08-2021 00:00,174.9,171.25,-2.086906804
SMSPHARMA,01-09-2021 00:00,171.25,155.2,-9.372262774
SMSPHARMA,01-10-2021 00:00,155.2,140.55,-9.43943299
SMSPHARMA,01-11-2021 00:00,140.55,125.7,-10.56563501
SMSPHARMA,01-12-2021 00:00,125.7,128.5,2.227525855
SMSPHARMA,03-01-2022 00:00,128.5,124.45,-3.151750973
SMSPHARMA,01-02-2022 00:00,124.45,110.9,-10.88790679
SOLARINDS,01-01-2020 00:00,1060.35,1267.2,19.50770972
SOLARINDS,01-02-2020 00:00,1267.2,1158,-8.617424242
SOLARINDS,02-03-2020 00:00,1158,914.2,-21.05354059
SOLARINDS,01-04-2020 00:00,914.2,885.5,-3.139356815
SOLARINDS,04-05-2020 00:00,885.5,892.3,0.767927724
SOLARINDS,01-06-2020 00:00,892.3,1020.2,14.33374426
SOLARINDS,01-07-2020 00:00,1020.2,1016,-0.411683984
SOLARINDS,03-08-2020 00:00,1016,1122.7,10.5019685
SOLARINDS,01-09-2020 00:00,1122.7,1034.6,-7.847154182
SOLARINDS,01-10-2020 00:00,1034.6,1009.85,-2.392228881
SOLARINDS,02-11-2020 00:00,1009.85,1043.15,3.297519434
SOLARINDS,01-12-2020 00:00,1043.15,1093.95,4.869865312
SOLARINDS,01-01-2021 00:00,1093.95,1187.05,8.510443805
SOLARINDS,01-02-2021 00:00,1187.05,1304.75,9.915336338
SOLARINDS,01-03-2021 00:00,1304.75,1282.65,-1.693811075
SOLARINDS,01-04-2021 00:00,1282.65,1222.05,-4.724593615
SOLARINDS,03-05-2021 00:00,1222.05,1554.4,27.19610491
SOLARINDS,01-06-2021 00:00,1554.4,1585,1.96860525
SOLARINDS,01-07-2021 00:00,1585,1704.8,7.558359621
SOLARINDS,02-08-2021 00:00,1704.8,1749.45,2.619075551
SOLARINDS,01-09-2021 00:00,1749.45,2118.3,21.08376918
SOLARINDS,01-10-2021 00:00,2118.3,2487.05,17.40782703
SOLARINDS,01-11-2021 00:00,2487.05,2767.45,11.2744014
SOLARINDS,01-12-2021 00:00,2767.45,2421.55,-12.4988708
SOLARINDS,03-01-2022 00:00,2421.55,2308.7,-4.660238277
SOLARINDS,01-02-2022 00:00,2308.7,2262.85,-1.985966128
SOMANYCERA,01-01-2020 00:00,213.95,213.05,-0.420659032
SOMANYCERA,01-02-2020 00:00,213.05,168.9,-20.72283502
SOMANYCERA,02-03-2020 00:00,168.9,92,-45.52989935
SOMANYCERA,01-04-2020 00:00,92,109.95,19.51086957
SOMANYCERA,04-05-2020 00:00,109.95,103.45,-5.911778081
SOMANYCERA,01-06-2020 00:00,103.45,118.3,14.35476075
SOMANYCERA,01-07-2020 00:00,118.3,129.05,9.087066779
SOMANYCERA,03-08-2020 00:00,129.05,161,24.7578458
SOMANYCERA,01-09-2020 00:00,161,194.8,20.99378882
SOMANYCERA,01-10-2020 00:00,194.8,209.15,7.366529774
SOMANYCERA,02-11-2020 00:00,209.15,280.1,33.92302175
SOMANYCERA,01-12-2020 00:00,280.1,330.1,17.85076758
SOMANYCERA,01-01-2021 00:00,330.1,370.95,12.37503787
SOMANYCERA,01-02-2021 00:00,370.95,436.95,17.79215528
SOMANYCERA,01-03-2021 00:00,436.95,427.1,-2.254262501
SOMANYCERA,01-04-2021 00:00,427.1,421.95,-1.205806603
SOMANYCERA,03-05-2021 00:00,421.95,469.2,11.19800924
SOMANYCERA,01-06-2021 00:00,469.2,601.3,28.1543052
SOMANYCERA,27-09-2021 00:00,717.3,755.2,5.283702774
SOMANYCERA,01-10-2021 00:00,755.2,764.9,1.284427966
SOMANYCERA,01-11-2021 00:00,764.9,828.05,8.255981174
SOMANYCERA,01-12-2021 00:00,828.05,850.55,2.717227221
SOMANYCERA,03-01-2022 00:00,850.55,883.75,3.903356652
SOMANYCERA,01-02-2022 00:00,883.75,837.5,-5.233380481
SOMICONVEY,01-01-2020 00:00,13.5,16.05,18.88888889
SOMICONVEY,01-02-2020 00:00,16.05,11.7,-27.10280374
SOMICONVEY,02-03-2020 00:00,11.7,9.8,-16.23931624
SOMICONVEY,01-04-2020 00:00,9.8,12.5,27.55102041
SOMICONVEY,04-05-2020 00:00,12.5,12,-4
SOMICONVEY,01-06-2020 00:00,12,16.3,35.83333333
SOMICONVEY,01-07-2020 00:00,16.3,14.65,-10.12269939
SOMICONVEY,03-08-2020 00:00,14.65,25.25,72.35494881
SOMICONVEY,01-09-2020 00:00,25.25,21.65,-14.25742574
SOMICONVEY,01-10-2020 00:00,21.65,21.55,-0.461893764
SOMICONVEY,02-11-2020 00:00,21.55,21.4,-0.696055684
SOMICONVEY,01-12-2020 00:00,21.4,28,30.8411215
SOMICONVEY,01-01-2021 00:00,28,33.45,19.46428571
SOMICONVEY,01-02-2021 00:00,33.45,33.4,-0.149476831
SOMICONVEY,27-04-2021 00:00,34,40.15,18.08823529
SOMICONVEY,03-05-2021 00:00,40.15,48.7,21.29514321
SOMICONVEY,01-06-2021 00:00,48.7,63.7,30.80082136
SOMICONVEY,01-07-2021 00:00,63.7,58.3,-8.477237049
SOMICONVEY,02-08-2021 00:00,58.3,57.15,-1.972555746
SOMICONVEY,01-09-2021 00:00,57.15,58.4,2.187226597
SOMICONVEY,12-10-2021 00:00,52.45,45.75,-12.77407054
SOMICONVEY,01-11-2021 00:00,45.75,36.45,-20.32786885
SOMICONVEY,01-12-2021 00:00,36.45,40.25,10.42524005
SOMICONVEY,03-01-2022 00:00,40.25,39,-3.105590062
SOMICONVEY,01-02-2022 00:00,39,42.85,9.871794872
SNOWMAN,01-01-2020 00:00,42.6,43,0.938967136
SNOWMAN,01-02-2020 00:00,43,42.9,-0.23255814
SNOWMAN,02-03-2020 00:00,42.9,31.55,-26.45687646
SNOWMAN,01-04-2020 00:00,31.55,29.95,-5.071315372
SNOWMAN,04-05-2020 00:00,29.95,25.9,-13.52253756
SNOWMAN,01-06-2020 00:00,25.9,29.4,13.51351351
SNOWMAN,01-07-2020 00:00,29.4,29.55,0.510204082
SNOWMAN,03-08-2020 00:00,29.55,31.5,6.598984772
SNOWMAN,01-09-2020 00:00,31.5,35.7,13.33333333
SNOWMAN,01-10-2020 00:00,35.7,35.35,-0.980392157
SNOWMAN,02-11-2020 00:00,35.35,58,64.07355021
SNOWMAN,01-12-2020 00:00,58,66.4,14.48275862
SNOWMAN,01-01-2021 00:00,66.4,55.45,-16.49096386
SNOWMAN,01-02-2021 00:00,55.45,53.5,-3.516681695
SNOWMAN,01-03-2021 00:00,53.5,43.8,-18.13084112
SNOWMAN,01-04-2021 00:00,43.8,49.65,13.35616438
SNOWMAN,03-05-2021 00:00,49.65,52.65,6.042296073
SNOWMAN,01-06-2021 00:00,52.65,52.95,0.56980057
SNOWMAN,01-07-2021 00:00,52.95,50.5,-4.62700661
SNOWMAN,02-08-2021 00:00,50.5,43.05,-14.75247525
SNOWMAN,01-09-2021 00:00,43.05,42.95,-0.232288037
SNOWMAN,01-10-2021 00:00,42.95,40.9,-4.772991851
SNOWMAN,01-11-2021 00:00,40.9,38.7,-5.378973105
SNOWMAN,01-12-2021 00:00,38.7,40.5,4.651162791
SNOWMAN,03-01-2022 00:00,40.5,39.7,-1.975308642
SNOWMAN,01-02-2022 00:00,39.7,38.4,-3.274559194
SOBHA,01-01-2020 00:00,401.5,449.45,11.94271482
SOBHA,01-02-2020 00:00,449.45,297,-33.91923462
SOBHA,02-03-2020 00:00,297,133.85,-54.93265993
SOBHA,01-04-2020 00:00,133.85,200.6,49.86925663
SOBHA,04-05-2020 00:00,200.6,194.25,-3.16550349
SOBHA,01-06-2020 00:00,194.25,226.9,16.80823681
SOBHA,01-07-2020 00:00,226.9,219.05,-3.459673865
SOBHA,03-08-2020 00:00,219.05,261.85,19.53891806
SOBHA,01-09-2020 00:00,261.85,222.5,-15.02768761
SOBHA,01-10-2020 00:00,222.5,291.35,30.94382022
SOBHA,02-11-2020 00:00,291.35,310.95,6.72730393
SOBHA,01-12-2020 00:00,310.95,414.65,33.34941309
SOBHA,01-01-2021 00:00,414.65,460.75,11.1178102
SOBHA,01-02-2021 00:00,460.75,439.35,-4.644601194
SOBHA,01-03-2021 00:00,439.35,436.95,-0.546261523
SOBHA,01-04-2021 00:00,436.95,486.1,11.24842659
SOBHA,03-05-2021 00:00,486.1,491.25,1.059452787
SOBHA,01-06-2021 00:00,491.25,471.05,-4.111959288
SOBHA,01-07-2021 00:00,471.05,596.25,26.57891944
SOBHA,02-08-2021 00:00,596.25,623.05,4.49475891
SOBHA,01-09-2021 00:00,623.05,789.85,26.77152716
SOBHA,01-10-2021 00:00,789.85,770,-2.513135405
SOBHA,01-11-2021 00:00,770,856.55,11.24025974
SOBHA,01-12-2021 00:00,856.55,895.45,4.54147452
SOBHA,03-01-2022 00:00,895.45,851.1,-4.952817019
SOBHA,01-02-2022 00:00,851.1,850.25,-0.099870755
SOLARA,01-01-2020 00:00,434.8,460.85,5.99126035
SOLARA,01-02-2020 00:00,460.85,622.2,35.01139199
SOLARA,02-03-2020 00:00,622.2,444.55,-28.55191257
SOLARA,01-04-2020 00:00,444.55,586.3,31.88617703
SOLARA,04-05-2020 00:00,586.3,516.95,-11.82841549
SOLARA,01-06-2020 00:00,516.95,662.7,28.19421608
SOLARA,01-07-2020 00:00,662.7,760.95,14.82571299
SOLARA,03-08-2020 00:00,760.95,932.25,22.51133452
SOLARA,01-09-2020 00:00,932.25,1076.1,15.4304103
SOLARA,01-10-2020 00:00,1076.1,1137.15,5.673264566
SOLARA,02-11-2020 00:00,1137.15,1169.5,2.844831377
SOLARA,01-12-2020 00:00,1169.5,1191.55,1.88542112
SOLARA,01-01-2021 00:00,1191.55,1485.05,24.63178213
SOLARA,01-02-2021 00:00,1485.05,1392.65,-6.222012727
SOLARA,01-03-2021 00:00,1392.65,1393.15,0.035902775
SOLARA,01-04-2021 00:00,1393.15,1522.3,9.27035854
SOLARA,03-05-2021 00:00,1522.3,1757.65,15.46015897
SOLARA,01-06-2021 00:00,1757.65,1684.45,-4.164651666
SOLARA,01-07-2021 00:00,1684.45,1644.8,-2.353884057
SOLARA,02-08-2021 00:00,1644.8,1623.05,-1.322349222
SOLARA,01-09-2021 00:00,1623.05,1599.6,-1.444810696
SOLARA,01-10-2021 00:00,1599.6,1245.1,-22.16179045
SOLARA,01-11-2021 00:00,1245.1,1274.05,2.325114449
SOLARA,01-12-2021 00:00,1274.05,1019.05,-20.01491307
SOLARA,03-01-2022 00:00,1019.05,940.4,-7.717972622
SOLARA,01-02-2022 00:00,940.4,620.3,-34.03870693
SKIPPER,01-01-2020 00:00,51.25,40.1,-21.75609756
SKIPPER,01-02-2020 00:00,40.1,34.25,-14.58852868
SKIPPER,02-03-2020 00:00,34.25,18.6,-45.69343066
SKIPPER,01-04-2020 00:00,18.6,23.9,28.49462366
SKIPPER,04-05-2020 00:00,23.9,29.9,25.10460251
SKIPPER,01-06-2020 00:00,29.9,38.7,29.43143813
SKIPPER,01-07-2020 00:00,38.7,35.25,-8.914728682
SKIPPER,03-08-2020 00:00,35.25,44.45,26.09929078
SKIPPER,01-09-2020 00:00,44.45,47.35,6.524184477
SKIPPER,01-10-2020 00:00,47.35,47.75,0.844772967
SKIPPER,02-11-2020 00:00,47.75,55.35,15.91623037
SKIPPER,01-12-2020 00:00,55.35,61.95,11.92411924
SKIPPER,01-01-2021 00:00,61.95,60.05,-3.066989508
SKIPPER,01-02-2021 00:00,60.05,62.2,3.580349709
SKIPPER,01-03-2021 00:00,62.2,61.05,-1.848874598
SKIPPER,01-04-2021 00:00,61.05,59.65,-2.293202293
SKIPPER,03-05-2021 00:00,59.65,64.4,7.963118189
SKIPPER,01-06-2021 00:00,64.4,89.85,39.51863354
SKIPPER,01-07-2021 00:00,89.85,89.1,-0.834724541
SKIPPER,02-08-2021 00:00,89.1,80.7,-9.427609428
SKIPPER,01-09-2021 00:00,80.7,81.3,0.743494424
SKIPPER,01-10-2021 00:00,81.3,75.05,-7.687576876
SKIPPER,01-11-2021 00:00,75.05,64.7,-13.79080613
SKIPPER,01-12-2021 00:00,64.7,78.8,21.79289026
SKIPPER,03-01-2022 00:00,78.8,73.2,-7.106598985
SKIPPER,01-02-2022 00:00,73.2,75.55,3.210382514
SIMBHALS,01-01-2020 00:00,6.3,8,26.98412698
SIMBHALS,01-02-2020 00:00,8,5.7,-28.75
SIMBHALS,02-03-2020 00:00,5.7,4.25,-25.43859649
SIMBHALS,01-04-2020 00:00,4.25,5.4,27.05882353
SIMBHALS,04-05-2020 00:00,5.4,5.25,-2.777777778
SIMBHALS,01-06-2020 00:00,5.25,8,52.38095238
SIMBHALS,18-08-2020 00:00,8.05,8.3,3.105590062
SIMBHALS,01-09-2020 00:00,8.3,6.5,-21.68674699
SIMBHALS,01-10-2020 00:00,6.5,6,-7.692307692
SIMBHALS,02-11-2020 00:00,6,6.1,1.666666667
SIMBHALS,01-12-2020 00:00,6.1,7.6,24.59016393
SIMBHALS,01-01-2021 00:00,7.6,6.75,-11.18421053
SIMBHALS,01-02-2021 00:00,6.75,7,3.703703704
SIMBHALS,01-03-2021 00:00,7,7.1,1.428571429
SIMBHALS,01-04-2021 00:00,7.1,9.2,29.57746479
SIMBHALS,03-05-2021 00:00,9.2,14.8,60.86956522
SIMBHALS,12-10-2021 00:00,31,22.75,-26.61290323
SIMBHALS,01-11-2021 00:00,22.75,18.15,-20.21978022
SIMBHALS,01-12-2021 00:00,18.15,20.1,10.74380165
SIMBHALS,03-01-2022 00:00,20.1,20.7,2.985074627
SIMBHALS,01-02-2022 00:00,20.7,21.95,6.038647343
SIMPLEXINF,01-01-2020 00:00,32.8,40.65,23.93292683
SIMPLEXINF,01-02-2020 00:00,40.65,52.7,29.64329643
SIMPLEXINF,02-03-2020 00:00,52.7,18.25,-65.37001898
SIMPLEXINF,01-04-2020 00:00,18.25,26.55,45.47945205
SIMPLEXINF,04-05-2020 00:00,26.55,28.35,6.779661017
SIMPLEXINF,01-06-2020 00:00,28.35,28,-1.234567901
SIMPLEXINF,01-07-2020 00:00,28,30.95,10.53571429
SIMPLEXINF,03-08-2020 00:00,30.95,31.3,1.13085622
SIMPLEXINF,01-09-2020 00:00,31.3,31.3,0
SIMPLEXINF,01-10-2020 00:00,31.3,29.05,-7.188498403
SIMPLEXINF,02-11-2020 00:00,29.05,31.95,9.982788296
SIMPLEXINF,01-12-2020 00:00,31.95,41.2,28.9514867
SIMPLEXINF,01-01-2021 00:00,41.2,38.9,-5.582524272
SIMPLEXINF,01-02-2021 00:00,38.9,36.65,-5.784061697
SIMPLEXINF,01-03-2021 00:00,36.65,30.5,-16.78035471
SIMPLEXINF,01-04-2021 00:00,30.5,30.35,-0.491803279
SIMPLEXINF,03-05-2021 00:00,30.35,34.25,12.85008237
SIMPLEXINF,01-06-2021 00:00,34.25,51.2,49.48905109
SIMPLEXINF,01-07-2021 00:00,51.2,43.85,-14.35546875
SIMPLEXINF,02-08-2021 00:00,43.85,37.1,-15.39338655
SIMPLEXINF,01-09-2021 00:00,37.1,42.25,13.88140162
SIMPLEXINF,01-10-2021 00:00,42.25,39.2,-7.218934911
SIMPLEXINF,01-11-2021 00:00,39.2,43.2,10.20408163
SIMPLEXINF,01-12-2021 00:00,43.2,43.7,1.157407407
SIMPLEXINF,03-01-2022 00:00,43.7,45.8,4.805491991
SIMPLEXINF,01-02-2022 00:00,45.8,43.95,-4.03930131
SINTERCOM,07-10-2020 00:00,82.5,78,-5.454545455
SINTERCOM,02-11-2020 00:00,78,70.95,-9.038461538
SINTERCOM,01-12-2020 00:00,70.95,79.75,12.40310078
SINTERCOM,01-01-2021 00:00,79.75,83.85,5.141065831
SINTERCOM,01-02-2021 00:00,83.85,89.35,6.559332141
SINTERCOM,01-03-2021 00:00,89.35,80,-10.46446558
SINTERCOM,01-04-2021 00:00,80,75,-6.25
SINTERCOM,03-05-2021 00:00,75,78.1,4.133333333
SINTERCOM,01-06-2021 00:00,78.1,79.25,1.472471191
SINTERCOM,01-07-2021 00:00,79.25,96.35,21.57728707
SINTERCOM,02-08-2021 00:00,96.35,84,-12.81785158
SINTERCOM,01-09-2021 00:00,84,84.05,0.05952381
SINTERCOM,01-10-2021 00:00,84.05,81,-3.628792385
SINTERCOM,01-11-2021 00:00,81,83.75,3.395061728
SINTERCOM,01-12-2021 00:00,83.75,86.45,3.223880597
SINTERCOM,03-01-2022 00:00,86.45,100.2,15.90514748
SINTERCOM,01-02-2022 00:00,100.2,95,-5.189620758
SILINV,01-01-2020 00:00,142.15,155.55,9.426661977
SILINV,01-02-2020 00:00,155.55,130.25,-16.2648666
SILINV,02-03-2020 00:00,130.25,79.95,-38.61804223
SILINV,01-04-2020 00:00,79.95,111.95,40.02501563
SILINV,04-05-2020 00:00,111.95,107,-4.421616793
SILINV,01-06-2020 00:00,107,141.1,31.86915888
SILINV,01-07-2020 00:00,141.1,140.1,-0.708717222
SILINV,03-08-2020 00:00,140.1,138.85,-0.892219843
SILINV,01-09-2020 00:00,138.85,140,0.828231905
SILINV,01-10-2020 00:00,140,135.7,-3.071428571
SILINV,02-11-2020 00:00,135.7,160.25,18.09137804
SILINV,01-12-2020 00:00,160.25,214.45,33.82215289
SILINV,01-01-2021 00:00,214.45,186.95,-12.82350198
SILINV,01-02-2021 00:00,186.95,200.65,7.32816261
SILINV,01-03-2021 00:00,200.65,194.55,-3.040119611
SILINV,01-04-2021 00:00,194.55,186.55,-4.112053457
SILINV,03-05-2021 00:00,186.55,232.05,24.3902439
SILINV,01-06-2021 00:00,232.05,280.4,20.83602672
SILINV,01-07-2021 00:00,280.4,340.7,21.50499287
SILINV,12-10-2021 00:00,355.35,292.55,-17.67271704
SILINV,01-11-2021 00:00,292.55,307.7,5.178601948
SILINV,01-12-2021 00:00,307.7,291.95,-5.118622034
SILINV,03-01-2022 00:00,291.95,295.2,1.113204316
SILINV,01-02-2022 00:00,295.2,312.15,5.741869919
SILLYMONKS,08-07-2020 00:00,25.65,31.85,24.17153996
SILLYMONKS,03-08-2020 00:00,31.85,28.85,-9.419152276
SILLYMONKS,01-09-2020 00:00,28.85,25.7,-10.91854419
SILLYMONKS,01-10-2020 00:00,25.7,23.9,-7.003891051
SILLYMONKS,02-11-2020 00:00,23.9,22,-7.949790795
SILLYMONKS,20-07-2021 00:00,20.85,22.4,7.434052758
SILLYMONKS,02-08-2021 00:00,22.4,20.05,-10.49107143
SILLYMONKS,01-09-2021 00:00,20.05,21.95,9.476309227
SILLYMONKS,01-10-2021 00:00,21.95,21.45,-2.277904328
SILLYMONKS,01-11-2021 00:00,21.45,28.75,34.03263403
SILLYMONKS,04-01-2022 00:00,24.25,23,-5.154639175
